LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
CUBA AVE @ RUSSELL RD (0008390),2016,1,,,373001.729,5029506.553
BANK ST @ ST. BERNARD ST (0012406),2016,4,,,373004.7381,5023708.511
HOGARTH AVE btwn FENMORE ST & BANNON WAY (__3ZA5NR),2016,1,1,,373018.2382,5023138.507
WALKLEY RD btwn CONROY RD & HARDING RD (__3ZA2EJ),2016,4,,,373025.9864,5027536.461
OSGOODE MAIN ST @ RIVER RD (0001701),2016,2,,,373033.0849,4999619.502
OGILVIE RD btwn BEAULIEU PL & AVIATION PKWY (__3ZA2DK),2016,1,,,373035.293,5032332.127
MICHAEL ST btwn KENASTON ST & BELFAST RD (__3ZA794),2016,1,,,373043.6291,5030897.308
HIGHWAY 417 btwn HWY417 IC115 RAMP61 & REGIONAL ROAD 174 (__3ZA2XG),2016,2,,,373047.2964,5031635.154
HOCHELAGA ST btwn GULF PL & BERMUDA AVE (__3ZA7X1),2016,1,,,373047.834,5034281.995
HUNT CLUB RD btwn LORRY GREENBERG DR & PIKE ST (__3ZA3S3),2016,1,,,373060.237,5024948.019
HIGHWAY 417 btwn HWY417 IC115 RAMP25 & REGIONAL ROAD 174 (__3ZA2RY),2016,4,,,373066.3237,5031609.169
LESTER RD btwn ALADDIN LANE & MEANDERING BROOK DR (__589X5P),2016,1,,,373069.0346,5022556.182
CONROY RD @ ST. LAURENT BLVD (0011390),2016,7,,,373069.966,5027159.299
MITCH OWENS RD btwn DOWNEY RD & MANOTICK STATION RD (__3ZA3TK),2016,1,,,373075.1179,5012989.949
ALBION RD btwn LESTER RD & LEITRIM RD (__3ZA3SQ),2016,5,,,373095.2023,5021375.491
INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD (0002203),2016,19,1,,373099.7279,5030005.557
AVIATION PKWY @ OGILVIE RD (0004114),2016,27,,,373110.723,5032376.576
NEWPORT CRES btwn HUNTERSFIELD DR & HUNTERSFIELD DR (__3ZA456),2016,1,,,373117.966,5025051.266
MICHAEL ST @ BELFAST RD (0007616),2016,1,,,373132.7271,5030678.562
RUSSELL RD btwn CUBA AVE & SMYTH RD (__3ZA78S),2016,2,,,373143.2558,5029462.504
SAUNDERSON DR @ PLEASANT PARK RD (0008313),2016,2,,1,373145.731,5028668.546
HARDING RD @ WALKLEY RD (0007652),2016,7,1,,373148.7329,5027608.538
SILVESTRI CRES btwn MATHESON RD & TREATY CRT (__3ZAZGM),2016,1,,,373152.7539,5032684.025
EARL ARMSTRONG RD btwn BOWESVILLE RD & HIGH RD (__3ZA7ZZ),2016,1,,,373157.8126,5017818.18
PLESSER ST btwn CANTERBURY AVE & GOREN AVE (__3ZA73O),2016,1,,,373168.1619,5028172.203
ST. LAURENT BLVD btwn INDUSTRIAL AVE & BOURASSA ST (__3ZBOFB),2016,8,1,,373169.1378,5029849.96
NIXON DR/ROGER STEVENS DR @ RIVER RD (0001087),2016,2,,,373170.4989,5002764.918
PIKE ST btwn CASTLEGREEN PRIV & HUNTERSFIELD DR (__3ZA1VC),2016,3,,,373197.237,5025259.522
CHARLTON DR @ MATHESON RD (0009377),2016,1,,,373199.7211,5033127.582
CONROY RD @ THURSTON DR (0011389),2016,2,,,373205.2,5026793.405
BANK ST @ ROSEBELLA AVE (0009238),2016,2,,,373205.7389,5023550.509
RIVER RD btwn FLAG STATION RD & SUMMERSIDE DR (__3ZA3TY),2016,1,,,373212.815,5005653.995
BURMA RD btwn PROVENDER AVE & MONTREAL RD (__3ZBPK2),2016,1,,,373218.1821,5034608.653
DEN HAAG DR btwn CARSON'S RD & BATHGATE DR (__3ZA7W2),2016,1,,,373222.1822,5033851.879
MONTREAL RD @ BATHGATE DR/BURMA RD (0007650),2016,8,,1,373224.103,5034520.284
HUNTERSFIELD DR @ PIKE ST (0006456),2016,1,,,373227.737,5025207.521
BATHGATE DR btwn MONTREAL RD & GULF PL (__3ZA7Y9),2016,1,,,373228.9106,5034473.939
ALLANFORD AVE @ JOHNSTON RD N (0011259),2016,1,,1,373230.3079,5026227.667
SMYTH RD/OTHELLO AVE @ RUSSELL RD W (0007730),2016,2,,,373231.7299,5029371.551
CYRVILLE RD btwn BEAUPARC PRIV & LABRIE AVE (__3ZA25R),2016,1,,,373232.8828,5031742.026
BOURASSA ST @ ST. LAURENT BLVD (0007731),2016,10,,1,373236.7299,5029693.554
OGILVIE RD btwn AVIATION PKWY & MATHESON RD (__3ZA2DL),2016,2,,,373245.46,5032456.418
LEITRIM RD btwn HIGH RD & ALBION RD (__4B2G24),2016,6,,,373246.12,5020240.678
HAMLET RD @ OTHELLO AVE (0008382),2016,1,,,373262.731,5029288.551
ST. LAURENT BLVD btwn BOURASSA ST & SMYTH RD (__3ZA3R6),2016,5,,,373292.7885,5029555.007
BOURASSA ST btwn ST. LAURENT BLVD & GLADWIN CRES (__3ZA78C),2016,1,,,373294.2299,5029716.554
FINLAND PRIV btwn LORRY GREENBERG DR & LORRY GREENBERG DR (__3ZA1AL),2016,1,,,373295.0777,5025385.236
HUNT CLUB RD @ PIKE ST/MAPLE PARK PRIV (0010869),2016,3,,,373296.7381,5025088.52
TREATY CRT btwn SILVESTRI CRES & END (__3ZAZUJ),2016,1,,,373297.294,5032587.1
OTHELLO AVE btwn WINGATE DR & CHAPMAN BLVD (__3ZA77P),2016,1,,,373302.4535,5029096.389
GLADWIN CRES btwn BOURASSA ST & END (__3ZBOZY),2016,1,,,373314.0811,5029871.433
RIVER RD btwn SUMMERSIDE DR & EDGEWATER DR (__3ZA3T7),2016,1,,,373333.3744,5005336.862
BANK ST @ QUEENSDALE AVE (0009260),2016,5,,1,373336.74,5023445.509
PLEASANT PARK RD btwn VALLEY DR & CONNERY AVE (__3ZA75E),2016,1,,,373339.6462,5028692.932
BOURASSA ST @ GLADWIN CRES (0008393),2016,1,,,373351.7299,5029739.554
HUNTERSFIELD DR btwn BURLINGTON CRES & BURLINGTON CRES (__3ZA8MO),2016,1,,,373361.4923,5025298.255
BOWESVILLE RD @ RIDEAU RD (0009410),2016,1,,,373361.74,5015566.451
SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R (0002256),2016,11,,,373364.731,5029424.552
REGIONAL ROAD 174 btwn HIGHWAY 417 & HWY417 IC113 RAMP67 (__3ZA2YK),2016,1,,,373368.5272,5031790.93
BATHGATE DR btwn QUIGG PRIV & DEN HAAG DR (__3ZA7WT),2016,1,,,373374.7871,5034004.12
ST. LAURENT BLVD btwn CONROY RD & THURSTON DR (__3ZA49E),2016,1,,,373379.6283,5027327.488
RIVER RD btwn EDGEWATER DR & WOODEDEN DR (__3ZA3T6),2016,1,,,373379.9036,5005164.135
OGILVIE RD @ MATHESON RD/PALMERSTON DR (0012348),2016,2,,,373380.197,5032536.26
OTHELLO AVE @ WESTON DR (0008356),2016,1,,,373385.7321,5028907.548
BRAMBLEGROVE CRES S @ LORRY GREENBERG DR (0008579),2016,1,,,373390.751,5025650.3
PALMERSTON DR btwn MATHESON RD & PEREZ CRES (__3ZA1DF),2016,1,,,373394.9388,5032494.899
WALKLEY RD btwn HARDING RD & HALIFAX DR (__3ZA2EK),2016,4,,,373395.1732,5027755.725
CONROY RD @ JOHNSTON RD (0011908),2016,3,,,373396.8071,5026308.455
RUSSELL RD btwn SMYTH RD & ST. LAURENT BLVD (__3ZA3R3),2016,2,,,373397.6517,5029391.064
BURLINGTON CRES btwn HUNTERSFIELD DR & HUNTERSFIELD DR (__3ZA8MN),2016,1,,,373400.7214,5025223.919
INNES RD btwn INDUSTRIAL AVE & BANTREE ST (__3ZA2XQ),2016,4,,,373401.3013,5030207.866
CYRVILLE RD @ LABRIE AVE (0012383),2016,1,,,373401.726,5031681.569
BATHGATE DR @ DEN HAAG DR (0008960),2016,2,,1,373407.72,5033925.588
OTHELLO AVE btwn WESTON DR & PLEASANT PARK RD (__3ZA76K),2016,1,,,373415.6077,5028822.314
HALIFAX DR btwn BINGHAM ST & DAKOTA AVE (__3ZA7QC),2016,1,,,373435.2335,5028022.541
LIVERPOOL CRT btwn NEWMARKET ST & END (__3ZA1DS),2016,2,,,373452.439,5030494.476
GLADWIN CRES @ LANCASTER RD (0008281),2016,2,,,373459.731,5029475.552
SIXTH ST btwn ST. BERNARD ST & BELLMANOR CRT (__3ZA5NV),2016,1,,,373472.74,5023873.512
BATHGATE DR @ DES PIONNIERS PRIV (0009134),2016,1,,,373477.7211,5033760.587
QUEENSDALE AVE btwn BANK ST & SIXTH ST (__3ZA8PH),2016,1,,,373479.7406,5023530.009
OGILVIE RD btwn MATHESON RD & CADBORO RD (__3ZA2DM),2016,1,,,373490.4606,5032600.419
LEITRIM RD @ ALBION RD (0012479),2016,4,,,373497.589,5020419.257
ST. LAURENT BLVD btwn TO BE DETERMINED & DWELLINGHAM PRIV (__3ZA1L3),2016,1,,,373498.5968,5029049.306
LIVERPOOL CRT @ NEWMARKET ST (0007617),2016,1,,,373498.729,5030383.559
ST. LAURENT BLVD @ ST. LAURENT BLVD SERVICE (0008760),2016,1,,,373498.7321,5029149.549
RUSSELL RD btwn ST. LAURENT BLVD & ST. LAURENT BLVD (__3ZBOFC),2016,1,,,373500.0354,5029308.415
MANOTICK STATION RD @ MITCH OWENS RD (0005775),2016,3,,,373508.7381,5013268.433
BANK ST btwn QUEENSDALE AVE & LESTER RD (__3ZA2LF),2016,1,,,373518.9751,5023195.051
HUNT CLUB RD btwn PIKE ST & CONROY RD (__3ZBN9X),2016,2,,,373529.8314,5025247.271
BRAMBLEGROVE CRES btwn LORRY GREENBERG DR & BRIERMOOR CRES (2) (__3ZA8MY),2016,1,,,373534.8461,5025570.02
THURSTON DR btwn CONROY RD & THOMAS SPRATT PL (__3ZBPM1),2016,5,,,373540.0524,5026966.471
DAKOTA AVE @ HALIFAX DR (0008938),2016,1,,,373560.734,5027957.54
GOUGH RD @ LORDS MANOR LANE (0010434),2016,1,,,373567.734,5010805.412
CONROY RD @ LORRY GREENBERG DR (0011446),2016,2,,,373568.186,5025878.183
RUSSELL RD S @ ST. LAURENT BLVD (0007734),2016,8,1,,373569.7321,5029260.55
ST. LAURENT BLVD @ TAWNEY RD (0008367),2016,2,,,373575.7329,5028848.547
PALMERSTON DR btwn PEREZ CRES & HALMONT DR (__3ZA13L),2016,1,,,373585.7944,5032358.519
HIGHWAY 417 btwn REGIONAL ROAD 174 & HWY417 IC113 RAMP62 (__3ZA280),2016,9,,,373590.0846,5031862.764
MONTREAL RD btwn BURMA RD & MONTREAL RD (__3ZA2D6),2016,1,,,373593.4437,5034481.29
LANGSTROM CRES btwn JOHNSTON RD & JOHNSTON RD (__3ZBO8M),2016,1,,,373594.835,5026267.423
PLEASANT PARK RD @ ST. LAURENT BLVD (0008363),2016,3,,,373597.7329,5028795.547
CADBORO RD @ OGILVIE RD (0012429),2016,2,,,373600.7241,5032664.577
ST. LAURENT BLVD btwn PLEASANT PARK RD & CONNERY AVE (__3ZA76H),2016,3,,,373612.2329,5028759.547
CYRVILLE RD btwn LABRIE AVE & STAR TOP RD (__3ZA3SO),2016,2,,,373615.727,5031600.068
LORRY GREENBERG DR btwn CONROY RD & BLOHM DR (__3ZA8MD),2016,1,,,373626.2806,5025912.176
ST. LAURENT BLVD @ CONNERY AVE (0008348),2016,1,,,373626.7329,5028723.546
ALBION RD @ QUINN RD/FENTON RD (0003552),2016,2,,,373631.2981,5020105.224
EWING ST @ JOHNSTON RD (0008253),2016,1,,,373637.737,5026421.529
BATHGATE DR @ MATHESON RD (0009316),2016,1,,,373641.723,5033372.583
HALIFAX DR @ WALKLEY RD (0008803),2016,7,,,373643.7351,5027899.54
HIGHWAY 417 btwn REGIONAL ROAD 174 & HWY417 IC113 RAMP85 (__3ZA289),2016,4,,,373653.5011,5031798.155
VALLEY DR btwn GOREN AVE & DAKOTA AVE (__3ZBN7C),2016,1,,,373653.9598,5028263.933
BANK ST @ DAVIDSON RD/LESTER RD (0008797),2016,1,,,373672.7419,5022923.505
NERTA ST @ ST. LAURENT BLVD (0008327),2016,2,,,373676.734,5028604.545
KARSH DR btwn LORRY GREENBERG DR & WALLACK PRIV (__3ZBOYB),2016,1,,,373683.7381,5025963.525
CONROY RD @ 212 N OF HUNTCLUB RD (0008976),2016,1,,,373683.7614,5025598.24
RUSSELL RD btwn ST. LAURENT BLVD & SOUTHVALE CRES (__3ZA3RV),2016,1,,,373684.4075,5029179.294
BLOHM DR @ LORRY GREENBERG DR (0008283),2016,1,,,373684.7381,5025945.526
ST. LAURENT BLVD @ THURSTON DR (0008255),2016,1,,,373689.1981,5027495.866
BLAIR RD @ SWANS WAY N (0009825),2016,1,,,373691.717,5035265.6
REGIONAL ROAD 174 btwn HIGHWAY 417 & HWY417 IC113 RAMP65 (__3ZA2YL),2016,6,,,373704.0764,5031857.577
BANTREE ST @ INNES RD (0007684),2016,14,,,373705.7299,5030406.559
ALBION RD btwn QUINN RD & DEL ZOTTO AVE (__3ZA3SA),2016,1,,,373711.4412,5019914.312
ST. LAURENT BLVD btwn NERTA ST & JOLIFFE ST (__3ZA74S),2016,2,,,373714.234,5028511.044
OGILVIE RD btwn CADBORO RD & BATHGATE DR (__3ZA2DN),2016,2,,,373714.5821,5032732.814
REGIONAL ROAD 174 btwn HWY417 IC113 RAMP67 & Continuation of REGIONAL  (__3ZA28A),2016,1,,,373721.5515,5032035.399
CONROY RD btwn 212 N OF HUNT CLUB RD & HUNT CLUB RD (__3ZA3S5A),2016,3,,,373723.985,5025500.812
OLD INNES RD @ BANTREE ST (0007674),2016,7,,,373727.7299,5030352.558
CURLEW PL btwn SWANS WAY & END (__3ZA4B5),2016,1,,,373732.0668,5035345.752
BLOHM DR btwn LORRY GREENBERG DR & 68 N OF BRISTON PRIV (__3ZA5M2B),2016,1,,,373739.9566,5025848.015
THURSTON DR btwn ST. LAURENT BLVD & THOMAS SPRATT PL (__3ZBO1K),2016,1,,,373747.2652,5027355.764
ST. LAURENT BLVD @ JOLIFFE ST (0008914),2016,1,,,373751.734,5028417.543
CONROY RD @ HUNT CLUB RD (0002257),2016,19,,,373763.7389,5025404.522
EARL ARMSTRONG RD @ HIGH RD (0013001),2016,1,,,373763.7441,5018174.471
BOWESVILLE RD btwn RIDEAU RD & MITCH OWENS RD (__3ZA711),2016,1,,,373768.7797,5014635.94
JOBIN CRES btwn TONILEE DR & TONILEE DR (__3ZA1UV),2016,1,,,373771.78,5032493.676
WALKLEY RD btwn HALIFAX DR & ST. LAURENT BLVD (__3ZA2EL),2016,5,,,373773.342,5027973.048
CONROY RD btwn HUNT CLUB RD & CONROY RD (__3ZA2TB),2016,4,,,373789.3616,5025349.007
BATHGATE DR btwn LEIGH CRES & LEIGH CRES (__3ZA7U7),2016,1,,,373791.3432,5033023.55
RUSSELL RD @ SOUTHVALE CRES N (0002650),2016,1,,,373798.7329,5029097.548
SWANS WAY btwn CURLEW PL & SWANS WAY S (__3ZA51A),2016,1,,,373803.4934,5035299.353
SOUTHLAND CRES btwn KARSH DR & KARSH DR (__3ZA8NP),2016,1,,1,373804.3525,5026077.106
TOPLEY CRES btwn KARSH DR & KEYS WAY (2) (__3ZA8NC),2016,1,,,373819.1236,5026372.094
ST. LAURENT BLVD @ SUSAN ST (0008913),2016,1,,,373826.7351,5028231.542
OGILVIE RD @ BATHGATE DR/CITYPARK DR W (0012430),2016,8,,1,373828.7249,5032800.578
SOUTHVALE CRES btwn RUSSELL RD & ERINBROOK CRES (__3ZA771),2016,2,,,373843.4954,5029157.664
MITCH OWENS RD btwn MANOTICK STATION RD & BOWESVILLE RD (__3ZA3TN),2016,4,,,373846.0447,5013487.912
THOMAS SPRATT PL btwn THURSTON DR & END (__3ZAZAP),2016,1,,,373856.3878,5027220.597
CITY PARK DR btwn OGILVIE RD & WILBURY RD (__3ZAZQG),2016,1,,,373863.2255,5032727.077
ST. LAURENT BLVD btwn FOLEY AVE & WALKLEY RD (__3ZA73H),2016,5,,,373868.5826,5028124.708
JOHNSTON RD btwn GRANDPARK CIRC & BASLAW DR (__3ZA46V),2016,2,,,373875.3537,5026535.036
BANTREE ST btwn OLD INNES RD & EDINBURGH PL (__3ZA78D),2016,2,,,373896.1943,5029968.33
ST. LAURENT BLVD @ WALKLEY RD (0007653),2016,7,,,373902.7501,5028046.855
MARTHA AVE @ SUSAN ST (0008291),2016,1,,,373903.7351,5028260.542
OGILVIE RD btwn BATHGATE DR & CITY PARK DR (1) (__3ZA2G8A),2016,2,,,373909.1893,5032847.515
FENTON RD @ LEITRIM RD (0004209),2016,1,,,373912.7449,5020704.489
INNES RD btwn BANTREE ST & STAR TOP RD (__3ZA2XP),2016,2,,,373927.1128,5030536.038
WALKLEY RD btwn ST. LAURENT BLVD & MARTHA AVE (__3ZA2EM),2016,1,,,373937.6456,5028067.303
BLAIR RD btwn NICOL ST & MONTREAL RD (__3ZA7Y8),2016,1,,,373973.7206,5034553.593
RIVER RD btwn OSGOODE MAIN ST & DALMENY RD (__3ZA3TA),2016,2,,,373978.4089,4998447.226
STAR TOP RD btwn ALGOMA RD & Continuation of STAR TOP RD (__3ZAZAT),2016,1,,,373990.7235,5031065.541
MONTREAL RD btwn MONTREAL RD & BLAIR RD (__3ZA2D3),2016,1,,,373991.4811,5034443.221
OGILVIE WALK CRES btwn AMBASSADOR AVE & AMBASSADOR AVE (__3ZAZRH),2016,1,,,374001.1882,5032564.258
ST. LAURENT BLVD btwn THURSTON DR & WALKLEY RD (__3ZA7QN),2016,3,1,,374007.2809,5027698.655
ALBION RD @ FINDLAY CREEK DR (0013587),2016,1,,,374010.0249,5019208.543
SOUTHVALE CRES btwn ERINBROOK CRES & ERINBROOK CRES (__3ZA778),2016,1,,,374013.3043,5029194.32
BLAIR RD @ MONTREAL RD (0009277),2016,7,,,374019.7211,5034439.591
BUNCHBERRY WAY btwn ROCKROSE WAY & WILLOWMERE WAY (__8A9OPI),2016,2,,,374020.7176,5019773.803
RUSSELL RD btwn SOUTHVALE CRES & TUPPER AVE (__3ZA2EQ),2016,1,,,374029.2788,5028925.103
BLAIR RD btwn MONTREAL RD & SEGUIN ST (__3ZA2E2),2016,1,,,374049.7215,5034362.09
CONROY RD btwn CONROY RD & ROSEBELLA AVE (__3ZA3S2),2016,4,,,374051.8923,5024742.004
JOLIFFE ST btwn TAWNEY RD & TUPPER AVE (__3ZA74C),2016,1,,,374082.4103,5028544.912
OGILVIE RD btwn BATHGATE DR & CITY PARK DR (2) (__3ZA2G8B),2016,1,,,374088.4566,5032952.059
KARSH DR @ FARDON WAY/TOPLEY CRES E (0008593),2016,1,,,374094.74,5026248.527
WILLOWMERE WAY btwn CREEKVIEW WAY/MANORWOOD CRES & HAZELNUT CRES (__727TFH),2016,2,,,374095.9285,5019509.538
STAR TOP RD btwn Continuation of STAR TOP RD & INNES RD (__3ZBN0V),2016,1,,,374097.6878,5030791.186
LANCASTER RD btwn SHELBOURN LANE & DELRIDGE LANE (__3ZA78H),2016,1,,,374101.785,5029418.575
ROCKROSE WAY btwn BUNCHBERRY WAY & CREEKVIEW WAY (__8A9OPO),2016,1,,1,374102.034,5018912.512
ERINBROOK CRES @ SOUTHVALE CRES E (0008278),2016,1,,,374113.7351,5029182.548
NOTMAN WAY btwn PITTAWAY AVE & ELLISSON WAY (__3ZA8NI),2016,1,,,374125.2406,5026013.525
TAWNEY RD @ WALKLEY RD (0005717),2016,2,,,374126.094,5028179.841
MONTREAL RD btwn BLAIR RD & CLOVELLY RD (__3ZA2D1),2016,1,,,374127.5582,5034427.065
BIRCHMOUNT DR @ CEDARCROFT CRES W (0009925),2016,1,,,374129.7279,5032164.571
DAVIDSON RD btwn BANK ST & CONROY RD (__3ZA8OR),2016,4,,,374133.7342,5023194.678
BLAIR RD btwn SEGUIN ST & MOWAT ST (__3ZBOGF),2016,1,1,,374141.2056,5034135.715
INNES RD @ STAR TOP RD/WINDMILL LANE (0008734),2016,11,,1,374147.731,5030666.56
SOUTHVALE CRES btwn ERINBROOK CRES & DELRIDGE LANE (__3ZA5L0),2016,1,,,374164.386,5029175.227
TUPPER AVE btwn JOLIFFE ST & RUSSELL RD (__3ZA75M),2016,2,,,374169.5952,5028672.237
INNES RD btwn STAR TOP RD & HWY417 IC112 RAMP55 (__3ZAZPO),2016,1,,,374171.0848,5030681.882
EDINBURGH PL @ BANTREE ST (0008399),2016,1,,,374176.7329,5029842.553
BOWESVILLE RD/EMERALD LINKS DR W @ MITCH OWENS (0005296),2016,1,,,374182.743,5013708.437
OGILVIE RD @ CITY PARK DR E/CSIS HQ ACCESS (0003696),2016,8,,,374187.2619,5033009.663
HIGHWAY 417 btwn HWY417 IC112 RAMP66 & HWY417 IC113 RAMP65 (__3ZA284),2016,1,,,374189.1655,5031365.336
HIGH RD btwn EARL ARMSTRONG RD & ALBION RD (__3ZA7Z1),2016,1,,,374196.5841,5017963.463
KAYMAR DR btwn DELONG DR & QUINCY AVE (__3ZA7S5),2016,1,,,374197.9801,5036076.648
CYRVILLE RD btwn STAR TOP RD & MEADOWBROOK RD (__3ZA3SN),2016,14,,,374215.2714,5031337.925
HWY 417 INNES IC112R58 @ INNES RD (0012295),2016,1,,,374225.6951,5030711.007
REGIONAL ROAD 174 btwn Continuation of REGIONAL ROAD 174 & OR174 IC112 (__3ZA2YI),2016,14,,,374241.7451,5032421.59
HIGHWAY 417 btwn HWY417 IC112 RAMP54 & HWY417 IC112 RAMP65 (__3ZAZE8),2016,1,,,374242.6399,5031041.584
OGILVIE RD btwn CITY PARK DR & BLAIR RD (1) (__3ZA2DOA),2016,1,,,374245.1153,5033043.905
BANTON ST @ WALKLEY RD (0006399),2016,2,,,374247.737,5028249.541
RIDEAU RD btwn BOWESVILLE RD & ALBION RD (__3ZBOY3),2016,2,,,374252.0372,5016088.87
HIGHWAY 417 @ HWY 417 INNES IC112R66 (0012394),2016,1,,,374255.8989,5031106.278
RUSSELL RD @ TUPPER AVE (0007655),2016,1,,,374256.7359,5028748.545
BLOHM DR @ PITTAWAY AVE/SWAIN AVE (0008585),2016,1,,,374260.7411,5025979.525
BIRCHMOUNT DR btwn CEDARCROFT CRES & LILY LANE (__3ZA7UN),2016,1,,,374262.7971,5032069.693
GRACEWOOD CRES btwn CREEKVIEW WAY W & SLATTERY'S FIELD ST W (__8JUUTJ),2016,1,,,374277.4059,5019897.788
HWY 417 INNES IC112R57 @ INNES RD (0012298),2016,5,,,374298.8479,5030754.324
OGILVIE RD @ 240 W OF BLAIR RD (0012431),2016,2,,,374302.726,5033078.579
BLAIR RD @ DUNHAM ST (0009287),2016,2,,,374306.7241,5033710.584
MONTREAL RD btwn CLOVELLY RD & ELWOOD ST (__3ZA2DZ),2016,1,,,374313.7225,5034408.59
DOYLE RD btwn RIVER RD & TO BE DETERMINED (__3ZA5PX),2016,1,,,374317.1032,5004209.312
CONROY RD @ KINGSDALE AVE (0009357),2016,1,,,374318.7441,5024120.513
BUNCHBERRY WAY @ FINDLAY CREEK DR (0014170),2016,2,,,374327.3279,5019387.186
BLOHM DR btwn KARSH DR & ESSON ST (__3ZBOYA),2016,1,,,374333.7411,5026112.027
NIXON DR btwn TAYLOR WAY & OSGOODE MAIN ST (__3ZA7E6),2016,1,,,374339.7101,5000618.317
WALKLEY RD btwn BANTON ST & MELFORT ST (__3ZBPHC),2016,1,,,374348.528,5028308.968
CONROY RD @ QUEENSDALE AVE (0009365),2016,1,,,374351.7441,5024043.512
BUCHANAN CRES W @ QUINCY AVE W (0009472),2016,1,,,374364.717,5035925.604
APPLE ORCHARD RD @ MANOTICK STATION RD (0005370),2016,1,,,374364.7389,5011409.419
HIGHWAY 417 btwn HWY417 IC112 RAMP66 & HWY417 IC112 RAMP56 (__3ZA283),2016,8,,,374365.363,5030945.003
BLOHM DR @ ESSON ST (0008603),2016,3,,1,374368.7411,5026173.527
SNAKE ISLAND RD btwn NIXON DR & DOYLE RD (__3ZA3T3),2016,1,,,374394.8823,5003322.535
GOUGH RD @ MANOTICK STATION RD (0005342),2016,1,,,374397.7389,5011331.418
OSGOODE MAIN ST @ NIXON DR (0005772),2016,1,,,374401.7101,5000468.316
REGIONAL ROAD 174 EB btwn HWY417 IC113 RAMP65 & OR174 BLAIR IC112 RAMP51 (__3ZAZFJ),2016,16,,,374404.2802,5032525.834
STEVENAGE DR @ SWANSEA CRES (0011458),2016,1,,,374414.3019,5026770.719
BLAIR RD @ CLAVER ST (0009248),2016,2,,,374416.7249,5033434.581
HUNT CLUB RD btwn MALAK ST & ESSON ST (__3ZA3S7),2016,1,,,374416.7421,5025780.524
FOXWELL ST btwn AMBROSE DR & DONDALE ST (2) (__3ZBO94),2016,1,,,374425.7746,5031531.652
MANOTICK STATION RD btwn GOUGH RD & ELKWOOD DR (__3ZA6M1),2016,1,,,374445.2389,5011223.418
MELFORT ST @ WALKLEY RD (0008805),2016,3,,1,374449.3189,5028368.394
BANTREE ST @ BLACKWELL ST (0008392),2016,3,,,374450.734,5029961.554
INNES RD btwn HWY417 IC112 RAMP65 & HWY417 IC112 RAMP56 (__3ZA3RA),2016,1,,,374453.1533,5030844.934
RUSSELL RD @ SOUTHVALE CRES S (0002649),2016,1,,1,374457.737,5028633.544
GRACEWOOD CRES btwn CREEKVIEW WAY E & FINDLAY CREEK DR E (__727TGH),2016,1,,,374475.7228,5019695.44
SHEFFIELD RD btwn INNES PARK WAY & BANTREE ST (__3ZA79N),2016,1,,,374484.1781,5030420.803
BLAIR RD btwn CROWNHILL ST & OGILVIE RD (__3ZBOGE),2016,1,,,374484.4995,5033254.498
ELKWOOD DR @ MANOTICK STATION RD (0001599),2016,1,,,374492.7389,5011115.417
BECKENHAM LANE @ MONTREAL RD (0012434),2016,1,,,374503.723,5034382.589
HWY417 IC112 RAMP66 btwn HIGHWAY 417 & INNES RD (__3ZAY83),2016,1,,,374504.1562,5030925.166
BLAIR RD @ OGILVIE RD (0004120),2016,12,,,374507.726,5033198.579
OSGOODE MAIN ST btwn BOYD ST & WILSON LANE (__3ZA3TF),2016,1,,,374527.711,5000619.319
FINDLAY CREEK DR @ GRACEWOOD CRES (0014173),2016,1,,,374529.3921,5019573.914
JOHNSTON RD btwn CELLINI CRT & BLOHM DR (__3ZA462),2016,1,,,374532.09,5026507.557
DUNHAM ST btwn CORLISS ST & CLAVER ST (__3ZA7VF),2016,1,,,374552.7255,5033593.582
STEVENAGE DR btwn SWANSEA CRES & SWANSEA CRES (__3ZA1DT),2016,1,,,374556.6168,5027070.863
BLAIR RD btwn OGILVIE RD & OR174 IC112 RAMP36 (__3ZA25Q),2016,2,,,374560.8536,5033088.84
WALKLEY RD btwn MELFORT ST & RUSSELL RD (__3ZA2EO),2016,5,,,374561.8214,5028434.325
RUSSELL RD btwn SOUTHVALE CRES & WALKLEY RD (__3ZA2LY),2016,1,,,374571.2775,5028574.273
CONROY RD @ DAVIDSON RD N (0009364),2016,4,,,374573.746,5023515.508
BLOHM DR @ JOHNSTON RD (0002286),2016,1,,,374576.7419,5026455.528
MAXIME ST btwn MEADOWBROOK RD & RIDGEBROOK DR (__3ZA7JQ),2016,1,,,374593.4122,5031838.845
OGILVIE RD btwn BLAIR RD & DUNHAM ST (__3ZA2DP),2016,1,,,374614.7266,5033261.579
ESSON ST btwn CHRIS LUND PRIV & HUNT CLUB RD (__3ZA46P),2016,2,,,374621.8706,5025937.376
ALBION RD @ HIGH RD (0004208),2016,1,,,374626.749,5017746.468
CYRVILLE RD @ MEADOWBROOK RD (0012477),2016,4,,,374629.7321,5031242.563
BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61 (0003617),2016,10,,,374634.7279,5032991.577
